EJARID,BORDERNAME,BORDERTYPE,DIMENSIONS,TOP_IMAGE_URL,LANDUSESTATUS,ISACTIVE,DEEDDATEHIJRI,OBJECTID,SUBTYPE,DETAILSLANDUSE,MAINLANDUSE,DATASOURCE,DESCRIPTION,CREATED_DATE,CREATED_USER,LAST_EDITED_DATE,LAST_EDITED_USER,REGION_ID,SECTOR_ID,AMANA_ID,GOVERNORATE_ID,MUNICIPALITY_ID,CITY_ID,DISTRICT_ID,SUBDISTRICTNAME_ID,SUBDIVISIONPLAN_ID,BLOCK_ID,PARCEL_ID,PARCELIDOLD,PARCELSTATUS,MEASUREDAREA,SUBDIVISIONPLANPARTNUMBER,STREET_ID,DEEDNUMBER,SUBDIVISIONPLANNAME_AR,SUBDIVISIONPLANNAME_EN,OWNERSHIPTYPE,SUBDIVISIONPARCELNUMBER,ASBUILTREMARKS,ISLICENSED,ISBUILT,DATEOFLICENSEHIJRI,LICENSENUMBER,NOOFFLOORS,MAINLANDUSEDESCRIPTION,SUBTYPEDESCRIPTION,DETAILSLANDUSEDESCRIPTION,SUBDIVISIONPARCEL_UNIFIED_ID,ISCOMMERCIAL,BUILDINGCONDITION,SUBMUNICIPALITY_ID,LANDUSEDESCRIPTION,GLOBALID,POSTALCODE,AREATYPE,STREETNAME,MUNICIPALITYUNIQUECODE,HEIGHTCONDITION,DATAOWNER,AMANATRACKING,AMANABALADI,MUNICIPALITYBALADI,DISTRICTBALADI,DATEOFLICENSE,BUILDINGCONDITION_ID,PARCELDVELOPED,PARCELINVESTED,PARCELPROPERTY,UNITSNUMBER,PARCELNAME,BLOCKED,UNBLOCKREASON,BLOCKREASON,WATERSERVICE,ELECTRICITYSERVICE,TELECOMESERVICE,WASTEWATERSERVICE,OWNERNAME,BLOCKHDATE,UNBLOCKHDATE,RESIDENTIALUNITS,COMMERCIALUNITS,BUILDINGSTATUS,BUILDINGMATERIAL,RE_PARCELID,IN_PARCELID,FRONTDEFECTION,SIDEDEFECTION,CONSTRUCTIONPERCENTAGE,REARDEFECTION,SHAPE.AREA,SHAPE.LEN
,,,,,,1,,32485030,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1405721,,2,954.12376695,,001000010027907,,,,,895,,,,0,0,2,,,,001000010034949,,,001022008,,{5F6F5938-78A1-453B-8F95-CE03473D4F33},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:32:09,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113753346042,1137533460420001,,,,,8.5147679118e-08,0.00117328485532074
,,,,,,1,,32485049,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14618088,,2,920.12774518,,001000010000135,,,,,417/3,,,,1408,277,2,,,,001000010034990,,,001022008,,{55FB8100-7837-4866-B562-917A7353DCFC},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2022-01-06T06:10:30 \\ FACADES_SINGE 2023-04-08T07:20:32,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113756465484,1137564654840001,,,,,8.210008076000001e-08,0.0011828014768669299
,,,,,,1,,32485062,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,3355754,,2,586.54854108,,001000010033222,,,,,750/2,,,,1411,617,,,,,001000010037052,,,001022008,,{E837D94C-9E1C-4B3E-8024-347E827C3A69},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:09:39,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113754586052,1137545860520001,,,,,5.2352456392e-08,0.000938464879605449
,,,,,,1,,32485124,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1399487,,2,870.52167311,,001000010032249,,,,,803,,,,0,0,,,,,001000010037311,,,001022008,,{F2EA1C22-8F17-4684-933B-015D17FCDFF8},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:57:26,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113753906280,1137539062800001,,,,,7.768052144300001e-08,0.0011162508518986001
,,,,,,1,,32485193,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,52,1405150,,2,750.8686548,,001000010031763,,,,,411,,,,0,0,,,,,001000010036888,,,001022008,,{73426F4A-3613-4A40-A4C5-BFEC65210521},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:00:32,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113759305730,1137593057300001,,,,,6.69903977015e-08,0.00103878658703356
,,,,,,1,,32485208,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,22,1402951,,2,593.25401303,,001000010008275,,,,,2876,,,,0,0,2,,,,001000010036935,,,001022008,,{85FED7AE-6518-4DA1-86FB-2427DB02016F},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:30:56,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113758146118,1137581461180001,,,,,5.2939591553000006e-08,0.0009228606225574341
,,,,,,1,,32485264,101000,101011,100000,AMANA / Parcel,The Zone,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,1404180,,3,658.90274649,,001000010029596,,,,,3189,,,,0,0,,,,,001000010037189,,,001022008,,{DE50B13E-21FA-4782-BB39-C2903E331796},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:31:03,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113756425996,1137564259960001,,,,,5.8802218921e-08,0.000978020461022238
,,,,,,1,,32485283,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,0,1405070,,2,403.73430311,,001000010000135,,,,,158/2,,,,1423,880,,,,,001000010037241,,,001022008,,{3ACEC20B-1E22-4FB4-A30D-09A99F83B5E1},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:39:44,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113758605580,1137586055800001,,,,,3.60301805085e-08,0.000831576110081388
,,,,,,1,,32485436,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1398728,,2,896.04572763,,001000010008881,,,,,731,,,,1413,631,2,,,,001000010037164,,,001022008,,{01888EED-260C-45C6-BCF8-1AB28CD9ADEA},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:42:47,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113755066022,1137550660220001,,,,,7.99581177335e-08,0.0011340104315717202
,,,,,,1,,32485472,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,21,1402198,,2,643.68925636,,001000010008408,,,,,2872/أ/1,,,,1431,952,2,,,,001000010037331,,,001022008,,{F49958CB-7D4E-4BC0-9631-1A82AAC8E8F3},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:01:32,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113758446130,1137584261300001,,,,,5.74430998525e-08,0.000967671121231021
,,,,,,1,,32485535,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1398723,,2,921.67793493,,001000010029969,,,,,722,,,,0,0,2,,,,001000010037557,,,001022008,,{DF2C8E3E-2506-4B1E-B176-E0091AD5FA82},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:50:17,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113754986096,1137549860960001,,,,,8.224740608800001e-08,0.00114908251670315
,,,,,,1,,32485567,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,90,1404233,,2,345.47600917,,001000010007181,,,,,2673/2,,,,1422,1665,2,,,,001000010036954,,,001022008,,{75EBB063-C86B-4898-BC25-D3B56CC80F33},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:01:27,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113756866538,1137568665380001,,,,,3.08292581505e-08,0.0007763540876877791
,,,,,,1,,32485586,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,80,1402196,,2,616.00214637,,001000010005788,,,,,2366/7/1,,,,1425,1077,2,,,,001000010037039,,,001022008,,{0BC8C545-A81B-45FA-A316-9A412F817236},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:35:40,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113758766550,1137587665500001,,,,,5.4975314822e-08,0.0009492464489627081
,,,,,,1,,32485602,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,3509797,,2,400.41761806,,001000010000676,,,,,1119/1,,,,1435,863,2,,,,001000010037088,,,001022008,,{DA71A430-02E0-4194-B10F-D644D1F84033},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:31:25,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113752446290,1137524462900001,,,,,3.5729112007500005e-08,0.0007810507386387161
,,,,,,1,,32485615,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,4,1405669,,1,1272.88604109,,001000010001165,,,,,4/21/1,,,,1423,1415,2,,,,001000010037167,,,001022008,,{5F528970-C3E6-4194-8131-859AB05E64D0},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:32:06,004001,004001017,10014250,,193,,,,4,,1,,,,,,,,,,4,0,,,113751766080,1137517660800001,,,,,1.13583228662e-07,0.0013727488869234102
,,,,,,1,,32485646,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1405368,,1,992.08539042,,001000010032576,,,,,938,,,,0,0,1,,,,001000010037263,,,001022008,,{AFD899F3-A277-4872-8912-0B19B9885BD3},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:09:28,004001,004001017,10014250,,193,,,,4,,1,,,,,,,,,,4,0,,,113752405946,1137524059460001,,,,,8.851802554200001e-08,0.0011932200563212101
,,,,,,1,,32485671,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,3,14604228,,2,247.45354554,,001000010006183,,,,,29/6/1,,,,1418,498,2,,,,001000010037386,,,001022008,,{9F45C393-4312-4716-9098-4F497C2BDD00},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2021-11-11T07:26:50 \\ FACADES_SINGE 2023-04-08T07:14:44,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113762305954,1137622859540001,,,,,2.2087708599e-08,0.0006275872603636641
,,,,,,1,,32485684,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1404717,,2,968.36388212,,001000010032576,,,,,911,,,,0,0,2,,,,001000010037432,,,001022008,,{E075F985-D2CC-4801-81E3-70A2786A1A07},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:09:20,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113753546000,1137535460000001,,,,,8.6414857548e-08,0.00118196946964891
,,,,,,1,,32485773,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,79,1404182,,2,678.91100957,,001000010008665,,,,,2333,,,,0,0,2,,,,001000010036490,,,001022008,,{4CD2DC71-1495-4F78-855C-060A0FF847E4},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:58:44,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113758966616,1137589666160001,,,,,6.059193000300001e-08,0.0009876654508414152
,,,,,,1,,32485841,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1404715,,2,486.83168401,,001000010032576,,,,,896/2,,,,1426,56,,,,,001000010036786,,,001022008,,{34495EBD-4657-4539-9317-53F32EFCEFA0},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:09:20,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113753386024,1137533860240001,,,,,4.3446517221e-08,0.000916230722209548
,,,,,,1,,32485913,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1405226,,2,947.88695702,,001000010033222,,,,,1073,,,,0,0,2,,,,001000010036369,,,001022008,,{0BA53F7D-89DB-427A-9D52-D6DE11D56936},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:59:17,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113753586186,1137535861860001,,,,,8.4587439917e-08,0.00116554377976201
,,,,,,1,,32485914,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,54,1406865,,2,485.60595257,,001000010001662,,,,,2316,,,,0,0,,,,,001000010036370,,,001022008,,{942804A0-F150-4E44-8CFB-E78763930DEC},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:38:53,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113759726502,1137597265020001,,,,,4.3341702294000004e-08,0.00085638866262022
,,,,,,1,,32486068,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,208,0,14550885,,2,799.97001393,,001000010007703,,,,,1227,,,,0,0,2,,,,001000010036295,,,001022008,,{E885E6B9-3078-4038-907B-8095E83AB8E9},,,,,,أمانة منطقة الرياض FME,HADY_BRAKAT 2021-02-21T12:11:55 \\ FACADES_SINGE 2023-04-08T06:19:37,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113757145676,1137571456760001,,,,,7.1393369416e-08,0.00108257524316343
,,,,,1,1,,32486097,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1399525,,1,898.71349605,,001000010000098,,,,,757,,,,0,0,,,,,001000010036423,,,001022008,,{32CB0D6E-4755-40DD-AD32-9E0A46F988D6},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:53:28,004001,004001017,10014250,,193,,,,0,,1,,,,,,,,,,0,0,,,113754486106,1137544861060001,,,,,8.020716520900001e-08,0.00113581816750599
,,,,,,1,,32486117,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,87,1404186,,2,340.64518529,,001000010030854,,,,,2769/2,,,,1426,222,,,,,001000010036507,,,001022008,,{84439621-7242-456A-9068-2531AECCC1B0},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:48:21,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113756566486,1137565664860001,,,,,3.03915667015e-08,0.0007602327512373291
,,,,,1,1,,32486169,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,38,1405118,,1,731.94191946,,001000010000683,,,,,297,,,,0,0,,,,,001000010036722,,,001022008,,{8316E1E0-9C01-4777-807D-B320B4B9FEE1},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:28:19,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113762525768,1137625257680001,,,,,6.5316952448e-08,0.00102558885987061
,,,,,,1,,32486361,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,47,1404175,,2,796.32887056,,001000010007503,,,,,2831,,,,0,0,,,,,001000010036782,,,001022008,,{8F5DA2EB-35CA-44E1-B341-C07ED548B450},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:04:36,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113757106292,1137571062920001,,,,,7.1060576236e-08,0.00108003574495887
,,,,,,1,,32486482,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,1404661,,2,961.94681756,,001000010007698,,,,,1058,,,,0,0,4,,,,001000010038596,,,001022008,,{90455D76-1805-4E67-B1D5-DEB52FDF2B5B},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:04:54,004001,004001017,10014250,,193,,,,19,,1,,,,,,,,,,19,0,,,113755085966,1137550859660001,,,,,8.58411085185e-08,0.0011761553827593701
,,,,,,1,,32486521,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,31,1402646,,2,449.8434355,,001000010002116,,,,,2538,,,,0,0,2,,,,001000010038765,,,001022008,,{7A319032-4270-40A1-9DDA-D4E51EF24B77},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:08:58,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113759226284,1137592262840001,,,,,4.01455306895e-08,0.0008020502583967501
,,,,,,1,,32486529,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1404696,,2,965.33560446,,001000010001293,,,,,987,,,,0,0,,,,,001000010038806,,,001022008,,{645D1AD2-4D8C-4A3D-B958-E2DA76A0CFE8},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:10:34,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113753545846,1137535458460001,,,,,8.6142006606e-08,0.00118273114060697
,,,,,,1,,32486610,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,49,3547302,,2,1050.09132788,,001000010006183,,,,,399/401,,,,1422,1828,2,,,,001000010038429,,,001022008,,{7DB14773-CF97-4AE9-9318-81A1B924296F},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:28:59,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113758605750,1137586057500001,,,,,9.3704141708e-08,0.0012584478095036
,,,,,,1,,32486622,1001000,1001001,1000000,AMANA / Parcel,The Zone,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,1404659,,3,828.12578594,,001000010007698,,,,,3204,,,,0,0,,,,,001000010038473,,,001022008,,{5D5E54BA-9EEC-47CE-B327-EF67758ADA33},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:48:56,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113755385982,1137553859820001,,,,,7.38966955705e-08,0.00108875050419026
,,,,,,1,,32486627,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,53,1402322,,2,694.41290709,,001000010034568,,,,,418,,,,0,0,2,,,,001000010038511,,,001022008,,{8E64BDA8-7338-46A7-836F-C86C0F9CD001},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:59:13,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113759005694,1137590056940001,,,,,6.196677254400001e-08,0.00100204373971716
,,,,,,1,,32486666,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,64,1404266,,2,738.86369696,,001000010007503,,,,,2817,,,,0,0,,,,,001000010038649,,,001022008,,{114B9502-09DA-421E-957E-AF2224981730},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:06:26,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113756706376,1137567063760001,,,,,6.5933808659e-08,0.00105091325039567
,,,,,,1,,32486752,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1411340,,2,368.40439713,,001000010030512,,,,,781/2,,,,1426,241,,,,,001000010038312,,,001022008,,{3389C270-3877-4DC1-A47F-4ED5C883565B},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:06:43,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113754046192,1137540461920001,,,,,3.2873073374000006e-08,0.00077724503063642
,,,,,,1,,32486938,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,25,14549573,,2,324.02570911,,001000010007720,,,,,183/2,,,,1442,44064,,,,,001000010038325,,,001022008,,{7E3DB47B-92EA-4126-98C3-08AAAF498E90},,,,,,أمانة منطقة الرياض FME,AWES_GIS 2021-02-11T11:40:24 \\ FACADES_SINGE 2023-04-08T07:00:57,004001,004001017,10014250,,193,,,,,,1,,,,,,,,,,,,,,113761065854,1137610658540001,,,,,2.89145466315e-08,0.000746431535544413
,,,,,,1,,32486939,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,54,1404871,,2,519.3856688,,001000010034568,,,,,421,,,,0,0,2,,,,001000010038326,,,001022008,,{CDCDE51A-5999-46CF-A338-B9A0CA53E956},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:31:07,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113759265686,1137592656860001,,,,,4.6353206719000004e-08,0.000864771739526477
,,,,,,1,,32487067,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,1405482,,2,1343.83426044,,001000010033480,,,,,977,,,,0,0,2,,,,001000010038844,,,001022008,,{5A2805D0-6B7B-499A-84C9-E220C27139A4},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:48:47,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113754245808,1137542458080001,,,,,1.199108652165e-07,0.0013886745310838801
,,,,,,1,,32487069,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,209,0,3509793,,2,900.04738025,,001000010003240,,,,,1115,,,,0,0,2,,,,001000010038846,,,001022008,,{20B99499-B416-49D4-910C-AAF22578E950},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:31:25,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113752706300,1137527063000001,,,,,8.03212125825e-08,0.00113509226834065
,,,,,,1,,32487087,1001000,1001001,1000000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,93,1404603,,2,699.24373097,,001000010002815,,,,,2229,,,,0,0,2,,,,001000010038244,,,001022008,,{0E127D70-13E2-49C9-93BB-1891E9A839CC},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:28:37,004001,004001017,10014250,,193,,,,1,,1,,,,,,,,,,1,0,,,113759026658,1137590266580001,,,,,6.240492625549999e-08,0.00102710008200045
,,,,,,1,,32487122,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1324/ب,58,1404773,,2,750.07553447,,001000010033156,,,,,442,,,,0,0,2,,,,001000010038376,,,001022008,,{57284E26-3BF0-4D2A-A5F3-65A2A3BE56FA},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:11:37,004001,004001017,10014250,,1,,,,2,,1,,,,,,,,,,2,0,,,113759665670,1137596656700001,,,,,6.693079049e-08,0.00104359023017479
,,,,,,1,,32487138,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,0,1411631,,2,2732.44376907,,001000010033887,,,,,14,,,,1418,608,2,,,,001000010037853,,,001022008,,{AFFFBA36-75A5-44B0-A7A2-EC7629659682},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T06:58:41,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113755726380,1137557263800001,,,,,2.4384005643e-07,0.0019870908853179404
,,,,,,1,,32487180,101000,101011,100000,AMANA / Parcel,,1657695512000,SDE,1657695512000,SDE,001,,001001,00100,00100100,00100001,00100001063,,1578/ب,67,1402572,,2,579.08599972,,001000010007458,,,,,2695,,,,0,0,2,,,,001000010038026,,,001022008,,{76535A88-9386-4481-874E-AD683F5AD891},,,,,,أمانة منطقة الرياض FME,GIS 2018-01-07T23:12:12 \\ FACADES_SINGE 2023-04-08T07:08:08,004001,004001017,10014250,,193,,,,2,,1,,,,,,,,,,2,0,,,113757346442,1137573464420001,,,,,5.1688334272999996e-08,0.000924142147688276
