object_id,parcel_id,parcel_name,mainlanduse_code,mainlanduse_name,subtype_code,subtype_name,detailslanduse,is_apartment,parcel_type,residential_units,commercial_units,floors,area_sqm,district_id,street_name,postal_code,is_built,is_licensed,building_status,latitude,longitude
32449018,14458993,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,324.99908407,00100001032,,,,,,24.735252966200004,46.67735760920002
32449019,14460985,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,399.98500696,00100001148,,,,,,24.8205233754,46.632480180799995
32449020,14460989,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,648.05141822,00100001148,,,,,,24.821316229600008,46.63239484840001
32449021,14460431,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,610.7387114,00100001083,,,,,,24.718392229999996,46.654139726400004
32449022,14449912,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,499.55766034,00100001083,,,,,,24.714887633399997,46.666027539799984
32449023,14449918,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,412.49467775,00100001083,,,,,,24.715453541800002,46.66656992120001
32449024,14449920,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,625.05092841,00100001083,,,,,,24.715283591200013,46.666167027400014
32449025,14449915,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,2,770.08379755,00100001083,,,,,,24.715178826142864,46.66662590928571
32449026,14449916,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,700.07290223,00100001083,,,,,,24.71529712075,46.6668474095
32449027,14460405,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,687.63533329,00100001083,,,,,,24.719302751399994,46.66660283899999
32449028,14460422,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,610.81081325,00100001083,,,,,,24.71771787880001,46.654427014999996
32449029,14460428,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),4,0,2,366.52974906,00100001083,,,,,,24.71787364940001,46.65434836919999
32449030,14449913,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,875.10014052,00100001083,,,,,,24.715067949800005,46.66622161160001
32449031,14449919,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,625.01487749,00100001083,,,,,,24.715378218600005,46.666391356000005
32449032,14448331,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,610.19794753,00100001063,,,,,,24.736010758599992,46.65619086219999
32449033,14460984,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,992.04933949,00100001148,,,,,,24.821498523000002,46.63220238533336
32449034,14460987,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),1,0,1,350.0905275,00100001148,,,,,,24.820640635199993,46.63247467939999
32449035,14460401,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,True,شقق (Apartment),4,0,2,739.76497007,00100001083,,,,,,24.719420431999993,46.66688302180002
32449036,14460408,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,723.50600313,00100001083,,,,,,24.7190374498,46.66597051939999
32449037,14458985,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,649.96211722,00100001032,,,,,,24.735600263799995,46.677510163399994
32449038,14458994,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,650.10632092,00100001032,,,,,,24.735173098999997,46.6777234042
32449039,14449914,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,630.06200691,00100001083,,,,,,24.715108229799988,46.6664821242
32449040,14449917,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,675.08961157,00100001083,,,,,,24.715165494999997,46.6658870662
32449041,14449921,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,425.07645039,00100001083,,,,,,24.715566715599994,46.66683821859999
32449042,14448330,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,3804.52616088,00100001063,,,,,,24.73527301500002,46.656310432199994
32449043,14460982,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,720.11721623,00100001148,,,,,,24.820686179999996,46.63266538879999
32449044,14448329,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,646.64543217,00100001063,,,,,,24.735663530600004,46.65630290759999
32449045,14460404,,1000000,سكني متعدد الوحدات (Multi-Unit Residential/Apartments),1001000,عمارة سكنية (Apartment Building),1001001,True,شقق (Apartment),0,0,1,918.18099526,00100001083,,,,,,24.719667035999986,46.66675980240001
32449046,14458975,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,314.00355211,00100001097,,,,,,24.785080295999997,46.696852969142846
32449047,14458984,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,650.14237184,00100001032,,,,,,24.7358138468,46.67740354280001
32449048,14457709,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,350.0905275,00100001148,,,,,,24.816510551599993,46.63413066620001
32449049,14457711,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,424.9322467,00100001148,,,,,,24.817553766999993,46.6333410164
32449050,14457714,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,349.9463238,00100001148,,,,,,24.81640782683333,46.633904737
32449051,14457717,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,674.9814588,00100001148,,,,,,24.817334484600018,46.63372144819998
32449052,14457720,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,525.00961302,00100001148,,,,,,24.817237461800005,46.63344381259999
32449053,14412109,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,300.12394619,00100001080,,,,,,24.806201907800006,46.635754237399986
32449054,14412122,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,300.01579342,00100001080,,,,,,24.8064371328,46.63631615259999
32449055,14414953,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,218.10809303,00100001042,,,,,,24.758763143399996,46.67571835879998
32449057,14415045,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101003,False,غير شقق (Non-Apartment),,,,564.99008825,00100001125,,,,,,24.77600493428571,46.67229510542858
32449058,14415056,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101003,False,غير شقق (Non-Apartment),,,,475.11513355,00100001125,,,,,,24.77546863042857,46.67188775814284
32449059,14415066,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101003,False,غير شقق (Non-Apartment),,,,475.00698078,00100001125,,,,,,24.775497414666663,46.67196343211109
32449060,14415070,غرفة كهرباء,400000,مرافق عامة (Public Facilities),401000,كهرباء (Electricity),,False,غير شقق (Non-Apartment),,,,9.91400423,00100001125,,,,,,24.775895603428573,46.67238315714287
32449061,14404803,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,625.01487749,00100001063,,,,,,24.730304157,46.64853279160002
32449062,14419633,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,823.97992962,00100001083,,,,,,24.721001987200008,46.65465484519999
32449063,14419635,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,959.27904915,00100001083,,,,,,24.72119472579999,46.655079068199996
32449064,14404534,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,355.60631895,00100001148,,,,,,24.839915896666657,46.648954373666676
32449065,14415609,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,3.13643043,00100001115,,,,,,24.777378645399995,46.64613538580001
32449066,14412255,مواقف سيارات,400000,مرافق عامة (Public Facilities),405000,نقل (Transportation),405055,False,غير شقق (Non-Apartment),,,,362.09548535,00100001145,,,,,,24.778439705200014,46.61943968980002
32449067,14412112,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,300.05184434,00100001080,,,,,,24.8060507172,46.635962531599986
32449068,14412113,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,300.01579342,00100001080,,,,,,24.806484176399998,46.63642853559999
32449069,14457715,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,337.54480579,00100001148,,,,,,24.81717907220001,46.63379863600001
32449070,14457723,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,324.99908407,00100001148,,,,,,24.817510454,46.6336340492
32449071,14404799,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,475.04303171,00100001063,,,,,,24.7300293046,46.64788128599999
32449072,14404801,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),,,,624.97882656,00100001063,,,,,,24.730104044166676,46.64809773499999
32449076,14415046,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101003,False,غير شقق (Non-Apartment),,,,855.20003021,00100001125,,,,,,24.7756485602,46.671331310999996
32449077,14415052,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101003,True,شقق (Apartment),10,0,2,475.15118448,00100001125,,,,,,24.775698054399992,46.67145004919998
32449078,14415061,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101003,False,غير شقق (Non-Apartment),,,,475.15118448,00100001125,,,,,,24.775998020400017,46.67216967419999
32449079,14415065,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101003,False,غير شقق (Non-Apartment),,,,475.07908263,00100001125,,,,,,24.77539363685715,46.67170785371429
32449080,14457707,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,1,337.61690764,00100001148,,,,,,24.816534405200002,46.633792996999986
32449081,14457712,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,675.16171342,00100001148,,,,,,24.816668430799997,46.63405225320001
32449082,14457713,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,598.69770263,00100001148,,,,,,24.81633901685714,46.63411035628571
32449083,14457716,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),2,0,2,675.1256625,00100001148,,,,,,24.816890448799995,46.633941985
32449084,14419719,,100000,سكني (Residential),101000,سكني فردي (Single Residential/Villa),101011,False,غير شقق (Non-Apartment),0,0,,379.47203094,00100001097,,,,,,24.79210020700001,46.697026987
