name,lat,lon,address,category,types,rating
Riyadh Petrol Pump Supershop محل الرياض لمضخات البنزين,24.4147528,46.8446296,"RMHA9468، 9468 الشيماء، 3896, الرياض",Restaurants,"grocery_or_supermarket,store,point_of_interest,food,establishment",1
الحاير,24.42845,46.8544546,"حي, RMHE3965, 3965 سويدان، 8683, Riyadh",Pharmacies,"pharmacy,store,point_of_interest,health,establishment",
الحائر,24.4075125,46.83931080000001,"8700 ابي محمد بن حيدرة, RMHE3556، 3556, Riyadh",Restaurants,"grocery_or_supermarket,store,point_of_interest,food,establishment",3.7
مشغل لمسة سواريه للخياطة النسائية,24.4070063,46.8393489,"CR4Q+RP5, Riyadh",Other Stores,"store,point_of_interest,establishment",1
تموينات سلسلة الحائر,24.4088412,46.83913039999999,"CR5Q+GMJ, Riyadh",Restaurants,"grocery_or_supermarket,store,point_of_interest,food,establishment",4
بقاله,24.4053769,46.8396005,"CR4Q+4RX, Riyadh",Restaurants,"grocery_or_supermarket,store,point_of_interest,food,establishment",
tamwenat Majri,24.40537179999999,46.8396011,"CR4Q+4RX, Riyadh",Restaurants,"grocery_or_supermarket,store,point_of_interest,food,establishment",3.8
صيدليه اوشن 10,24.4093252,46.8389171,"حي, RMHA8854, 8854 يحىى بن مسعود، 3358, الرياض",Pharmacies,"pharmacy,store,point_of_interest,health,establishment",4.6
أسواق محمد فلاح السبيعي للتجارة,24.4116198,46.837658,"حي, 9105 الحائر، الرياض 14581 3232،, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",2.7
تموينات ومحامص,24.4109903,46.8373784,"3206 وهران, RMHA9037، 9037, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",
تموينات الأخوين,24.4023727,46.83668350000001,طريق الحائر، الحائر، الرياض 14768،,Restaurants,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4.2
مكتبة الأمل قرطاسية خدمات الطالب,24.4034969,46.839851,"يحي بن مسعود, Al Haeer Road, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",4.1
الصندوق اللامع,24.40186439999999,46.8398742,"Unnamed Road, CR2Q+PWX, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",3.5
محامص منهاز شارع يحي بن مسعو,24.4011179,46.83999619999999,"Al Haeer Road, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",3.5
المصري للعطور ومستحضرات التجميل,24.3992248,46.8404772,"شارع بجوار معرض ابو صالح للملابس الجاهزة, شارع يحي بن مسعود, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",2
Ammani fast food,24.472415,46.80056829999999,"FRC2+X68, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",3
مطعم رواد شبرا,24.4773812,46.8033162,"Al Haeer Road, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",5
مطاعم شواية المستقبل البخاري,24.4701355,46.80682789999999,"3520 Al Haeer Road, RMGA9100، 9100, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4
مطعم فوال,24.4700299,46.8069479,"3520 Al Haeer Road, RMGA9100، 9100, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4
مطعم وردة الامجاد الغنامية,24.469898,46.8070142,"Al Haeer Road, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",3.6
كبدة الجزيرة,24.4697888,46.80702,"3520 Al Haeer Road, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4.8
بوفية برجر حراق,24.4689756,46.8071503,"FR94+MW9, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",3.8
شباتي وكرك,24.4689869,46.8071728,"Al Haeer Road, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4.5
مطعم بخاري,24.4793473,46.80442679999999,"FRH3+PQM, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",3.9
مطعم كبده الجزيره,24.479307,46.804516,"FRH3+PRC, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4.7
مشويات درويش,24.47979800000001,46.8049215,"ميدان, 39شارع الحريه بشتيل",Restaurants,"restaurant,food,point_of_interest,establishment",
مطعم معني الجود,24.47979800000001,46.8049215,"FRH3+WX7, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",5
في شاورما,24.4798871,46.8050224,"FRH3+WX7, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",3.6
سيريه العميد,24.480443,46.8069083,Riyadh,Restaurants,"meal_takeaway,restaurant,food,point_of_interest,establishment",4.7
بوفية مائدة الحارة,24.48136899999999,46.8084534,"FRJ5+G9W, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",
بوفية خبزة ولقمة,24.461609,46.811164,"3955 Al Haeer Road, RMGA8302، 8302, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",3.8
كرك هشة,24.4615647,46.8112243,"RMGA8302, 3955 طريق الحائر، حي الغنامية, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4.2
Zamzam Bukhari Restaurant,24.461447,46.811363,"3955 طريق الحائر, RMGA8302, 8302, الرياض",Restaurants,"restaurant,food,point_of_interest,establishment",3.9
McDonald's | ماكدونالدز,24.4616875,46.81181249999999,Riyadh,Restaurants,"restaurant,food,point_of_interest,establishment",3.6
"كوفي شوب ""شاي وقهوة""",24.4697797,46.8070622,"Al Haeer Road, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",5
Taj Coffee Shop,24.4692215,46.807367,"FR94+MWQ, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",3.8
ديوانية سماء الكيف,24.4686154,46.8076361,"Al Haeer Road, FR95+F24, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",2.9
كافية العنود الاسمري,24.4607121,46.7973625,Riyadh,Restaurants,"cafe,store,food,point_of_interest,establishment",
ديوانية الفنجال السابع,24.4615226,46.81124610000001,"حي, 3955 Al Haeer Road, RMGA8302، 8302, Riyadh",Restaurants,"cafe,store,food,point_of_interest,establishment",3.7
باركيف طريق الحائر جوار الغنامية,24.4619816,46.81176549999999,Riyadh,Restaurants,"cafe,store,food,point_of_interest,establishment",2.7
ديوانية ابو تركي,24.4666201,46.77375379999999,"3317 جبل الضبيان, RLAB7، 7926, Riyadh",Restaurants,"cafe,food,point_of_interest,establishment",5
Splendor of excellence for perfumes Foundation,24.4640738,46.7950518,"2473 علي بن القطاع, Riyadh",Fashion Stores,"clothing_store,store,point_of_interest,establishment",3.9
الكمان ليات(কুমিল্লা ট্রাভেলস এন্ড ভ্যারাইটিজ স্টোর),24.4728329,46.8006994,"2972 وادي شكيل, RMGA9425، 9425, الرياض",Fashion Stores,"clothing_store,store,point_of_interest,establishment",4.7
شركة أصداء الرواد. مستودعات,24.4753615,46.80095920000001,"3015 الحلفاء, Riyadh",Other Stores,"store,point_of_interest,establishment",3.9
Art number eight,24.4708106,46.7962847,"2576 عبدالكريم الداغستاني, RMGA9173، 9173, الرياض",Other Stores,"store,point_of_interest,establishment",5
مؤسسة هياس الشيخي للتجارة,24.4707424,46.7962005,"RMGA9173، 9173 عبدالكريم الداغستاني، 2576, Riyadh",Other Stores,"car_repair,store,point_of_interest,establishment",
تموينات,24.46901219999999,46.80280130000001,"FR93+J43, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4.1
مستودع رزق زمان المركزيه,24.46680449999999,46.79931629999999,"حي, Riyadh",Restaurants,"grocery_or_supermarket,store,point_of_interest,food,establishment",1
تشليح القحطاني لشراء السيارات,24.4773812,46.8033162,"Al Haeer Road, Riyadh",Other Stores,"car_dealer,store,point_of_interest,establishment",3.9
Maries Crown,24.4773812,46.8033162,"Al Bathaa, Riyadh",Other Stores,"jewelry_store,store,point_of_interest,establishment",2.3
مستودعات مؤسسه عمر البراك,24.4664601,46.80003490000001,"ابو بصير, Riyadh",Restaurants,"store,point_of_interest,food,establishment",3.7
مستودع مؤسسة احجية للتجارة (بزل),24.4652555,46.79895569999999,"FQ7X+XMH, Riyadh",Other Stores,"furniture_store,home_goods_store,store,point_of_interest,establishment",5
صيدلية ركن الحائر البيطرية,24.4698721,46.807029,"9100 Al Haeer Road, 3520, Riyadh",Pharmacies,"pharmacy,veterinary_care,store,health,point_of_interest,establishment",4.6
Bourne Towers markets,24.4792765,46.8033329,"7193 Al Haeer Road, Riyadh",Restaurants,"grocery_or_supermarket,store,point_of_interest,food,establishment",4.3
صيدلية الشفاء و الدواء,24.4698267,46.8070572,"3520 Al Haeer Road, Riyadh",Pharmacies,"pharmacy,store,health,point_of_interest,establishment",4.5
معسلات وشيش,24.46975729999999,46.8070844,"Al Haeer Road, Riyadh",Other Stores,"store,point_of_interest,establishment",3.4
Grocery Mohammed Hubani,24.4791914,46.8039807,Riyadh,Restaurants,"grocery_or_supermarket,store,point_of_interest,food,establishment",3.7
صيدلية,24.4792402,46.8040954,"RMGA3081، 3081 الغناميه، 7173, Riyadh",Pharmacies,"pharmacy,store,health,point_of_interest,establishment",5
أسواق الصيعري,24.4690921,46.8071206,"FR94+JRQ, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment",4.5
مؤسسة المدى المحدود للتجارة,24.467424,46.805955,"FR84+X98, Riyadh",Other Stores,"home_goods_store,store,point_of_interest,establishment",5
الشفاء,24.4792498,46.808422,"RMGA7197، 7197 المدهون، 3529, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",5
مستودع سعود العلي للخضار والفواكه,24.4569858,46.8159828,"6675 طريق الحائر, 6505, الرياض",Restaurants,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",4
تموينات,24.4620741,46.7756827,"3525 جبل الضبيان, RLAB7455، 7455, Riyadh",Restaurants,"supermarket,grocery_or_supermarket,food,point_of_interest,store,establishment",5
الأرآك الطبيعي,24.4794836,46.8033899,Riyadh,Shopping Malls,"shopping_mall,point_of_interest,establishment",
الرياض. الغناميه,24.47979800000001,46.8049215,"FRH3+WX7, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",
مؤسسة منازل المستقبل للاجهزة المنزلية,24.4586252,46.8025476,"ثابت بن زيد, Riyadh",Shopping Malls,"shopping_mall,point_of_interest,establishment",3.9
Ali Alfaifi House,24.4556871,46.71963839999999,"FP49+7V, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",5
Zouq al Riyadh,24.4600918,46.7333622,"طريق النفود, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",
U k r restaurant bukhari,24.4545689,46.7386488,"FP3Q+QG, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",2.7
بيت المدار البخاري,24.45451,46.7386858,"FP3Q+QG, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",
بيت المنار,24.4545447,46.7386883,"FP3Q+QG, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4
همات نجد لتقديم الوجبات,24.4499875,46.7422969,"CPXR+XWV, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",5
فوال وائل مضحي للوجبات السريعه,24.4715264,46.7175646,"4627 شعب الحويط, RLOD7006، 7006, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",3.4
مطاعم ذوق شواية البخاري,24.4595029,46.7473961,"2169 الشباحه, RLAG8029، 8029, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4.5
فوال مطبق,24.4578729,46.7504277,"4290 الشباحه, RLAC6813، 6813, الرياض",Restaurants,"restaurant,food,point_of_interest,establishment",4
حي العريض,24.4474993,46.7290248,"4039 جبل عماية, RLOC7884، 7884, Riyadh",Other Stores,"furniture_store,home_goods_store,store,point_of_interest,establishment",
صيدلية الدواء طريق الإمام مالك,24.4600918,46.7333622,"طريق النفود, FP6M+28Q, Riyadh",Other Stores,"car_dealer,store,point_of_interest,establishment",
تموينات وائل العنزي,24.4544776,46.738798,"FP3Q+QG, Riyadh",Restaurants,"grocery_or_supermarket,store,food,point_of_interest,establishment",3.9
حوش ابو العنود,24.45551099999999,46.74276769999999,"FP4V+642, Riyadh",Other Stores,"store,point_of_interest,establishment",4
بقالة هامات نجد,24.4499904,46.7423051,"CPXR+XWV, Riyadh",Restaurants,"convenience_store,store,food,point_of_interest,establishment",
خلف للسباكه واكهرباء,24.4715264,46.7175646,"4627 شعب الحويط, RLOD7006، 7006, Riyadh",Other Stores,"store,point_of_interest,establishment",
Hasan daifalla al mutari,24.4633303,46.74232079999999,"RLAE3471، 3471 جبل الرحى، 7405, الرياض",Other Stores,"hardware_store,store,point_of_interest,establishment",3.8
شركة طيبة الخليج للحديد فرع عريض,24.4706332,46.73502269999999,Riyadh,Other Stores,"storage,store,point_of_interest,establishment",3.7
Bakala Sulemani & Yusuf,24.4637587,46.74235429999999,"7459 جبل الرحى, RLAB3524، 3524, الرياض",Restaurants,"grocery_or_supermarket,store,food,point_of_interest,establishment",4
صيدلية ماسة الصحة الثانية,24.4637456,46.7424005,"7459 جبل الرحى, Uraidh, RLAB3524، 3524, Riyadh 14753, الرياض",Pharmacies,"pharmacy,store,health,point_of_interest,establishment",4.5
KREEMSUPERMARKET,24.447026,46.7053857,"Ibn Alnadeem Street, CPW4+R56, Riyadh",Restaurants,"grocery_or_supermarket,store,food,point_of_interest,establishment",5
أسطورة عريض,24.4590527,46.7469476,"6938 جبل الرحى, RLAE3953، 3953, الرياض",Other Stores,"store,point_of_interest,establishment",
الباسل للتموينات,24.47718800000001,46.71275,"4157 طلعة عمار, RLOA7591، 7591, Riyadh",Restaurants,"grocery_or_supermarket,store,food,point_of_interest,establishment",1
شعاع قطرة,24.4773966,46.7112772,"FPG6+XG2, Riyadh",Other Stores,"store,point_of_interest,establishment",
مطعم وناسه للشاورما والبيتزا والمشاوي والبرستد,24.5146222,46.73283139999999,"الشفا, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",3.2
فوال جود النخيل وتميس,24.51414170000001,46.7325501,"RLBD6615، 6615 ريس، 3200, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4.3
مطعم عبدالله باني البخاري,24.5142756,46.7323865,"RLBA6666، 6666 ريس، 3138, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",3.1
مطاعم مذاق بريرا,24.5136103,46.73200089999999,"حي المزيني, الرياض",Restaurants,"restaurant,food,point_of_interest,establishment",3.7
مطعم سهول ريدان للأكلات الشعبية,24.5133516,46.73186949999999,"GP7J+8PX, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4.5
بروستد نكهة البيت,24.513319,46.7318497,"الشفاء حي, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4
فوال أرض الطايف,24.5125699,46.73135819999999,"مخطط المزيني, الرياض",Restaurants,"restaurant,food,point_of_interest,establishment",4.1
بيت ابو محمد عجيبي,24.5209231,46.7421196,"الفخر الاصفهاني, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4
بوفية عبدالعزيز,24.5250799,46.7364471,"7855 أبي علي الكناني, RLBA3549، 3549, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",
منزل محمد صديق,24.5122279,46.7471546,"3416 - حي بدر, 14747 - 8175, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",3.7
شاورما وبروستDANI,24.5137876,46.726145,"شارع الإمام مسلم الفرعي, GP7G+FCJ, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",3.9
بيتزا فطائر احترافية,24.513891,46.7260062,"حي, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4.5
معصوب بيتنا,24.5137708,46.7259154,"Al Imam Muslim, Riyadh",Restaurants,"restaurant,food,point_of_interest,establishment",4.5
