latitude,longitude,type,name,district
24.8111504,46.654125,Residential - Other,Unnamed,
24.8108077,46.6514088,Residential - Other,Unnamed,
24.8109249,46.6513495,Residential - Other,Unnamed,
24.8101869,46.6518107,Residential - Other,Unnamed,
24.8108836,46.651631,Residential - Other,Unnamed,
24.8109651,46.6515902,Residential - Other,Unnamed,
24.811043,46.6515534,Residential - Other,Unnamed,
24.8111263,46.6515115,Residential - Other,Unnamed,
24.8112086,46.6514706,Residential - Other,Unnamed,
24.8112937,46.6514286,Residential - Other,Unnamed,
24.8113708,46.6513849,Residential - Other,Unnamed,
24.8114505,46.6513446,Residential - Other,Unnamed,
24.8115362,46.6513012,Residential - Other,Unnamed,
24.8116341,46.6512559,Residential - Other,Unnamed,
24.8110604,46.6512666,Residential - Other,Unnamed,
24.8112117,46.6512056,Residential - Other,Unnamed,
24.8113109,46.6511501,Residential - Other,Unnamed,
24.8114143,46.6510956,Residential - Other,Unnamed,
24.8115184,46.6510449,Residential - Other,Unnamed,
24.8117357,46.6516029,Residential - Other,Unnamed,
24.8117718,46.6517287,Residential - Other,Unnamed,
24.8118228,46.65184,Residential - Other,Unnamed,
24.8118709,46.6519626,Residential - Other,Unnamed,
24.811608,46.65173,Residential - Other,Unnamed,
24.8115113,46.6518028,Residential - Other,Unnamed,
24.8113962,46.6518268,Residential - Other,Unnamed,
24.8112881,46.6518879,Residential - Other,Unnamed,
24.8111248,46.6519735,Residential - Other,Unnamed,
24.8110266,46.6520277,Residential - Other,Unnamed,
24.8110853,46.6522846,Residential - Other,Unnamed,
24.8109887,46.6523509,Residential - Other,Unnamed,
24.8113008,46.6522035,Residential - Other,Unnamed,
24.8116007,46.6520354,Residential - Other,Unnamed,
24.8116928,46.6519799,Residential - Other,Unnamed,
24.811452,46.6521137,Residential - Other,Unnamed,
24.8107035,46.652107,Residential - Other,Unnamed,
24.8107769,46.652253,Residential - Other,Unnamed,
24.8109058,46.6520989,Residential - Other,Unnamed,
24.8108525,46.6524006,Residential - Other,Unnamed,
24.8180889,46.6567363,Residential - Other,Unnamed,
24.8178535,46.6568581,Residential - Other,Unnamed,
24.8121199,46.6525123,Residential - Other,Unnamed,
24.8117632,46.6527206,Residential - Other,Unnamed,
24.8116806,46.6524802,Residential - Other,Unnamed,
24.8115652,46.6525326,Residential - Other,Unnamed,
24.8114423,46.65258,Residential - Other,Unnamed,
24.8113153,46.6526466,Residential - Other,Unnamed,
24.8114017,46.6529084,Residential - Other,Unnamed,
24.8110002,46.6527752,Residential - Other,Unnamed,
24.8111711,46.6527451,Residential - Other,Unnamed,
24.8112915,46.6529649,Residential - Other,Unnamed,
24.8111431,46.6530347,Residential - Other,Unnamed,
24.8111216,46.6545483,Residential - Other,Unnamed,
24.8112163,46.6548016,Residential - Other,Unnamed,
24.8113299,46.6544745,Residential - Other,Unnamed,
24.8220791,46.6550189,Residential - Other,Unnamed,
24.8113914,46.6546489,Residential - Other,Unnamed,
24.8114482,46.6547513,Residential - Other,Unnamed,
24.8115036,46.6549325,Residential - Other,Unnamed,
24.8113103,46.6550252,Residential - Other,Unnamed,
24.8115691,46.6550652,Residential - Other,Unnamed,
24.8113815,46.6551927,Residential - Other,Unnamed,
24.8114276,46.655306,Residential - Other,Unnamed,
24.8116295,46.6552104,Residential - Other,Unnamed,
24.811478,46.655496,Residential - Other,Unnamed,
24.8098642,46.6532744,Residential - Other,Unnamed,
24.8101436,46.653147,Residential - Other,Unnamed,
24.8100261,46.6532167,Residential - Other,Unnamed,
24.8099631,46.6534888,Residential - Other,Unnamed,
24.8101563,46.6533895,Residential - Other,Unnamed,
24.8100756,46.6537207,Residential - Other,Unnamed,
24.8102677,46.6536237,Residential - Other,Unnamed,
24.8101563,46.6539676,Residential - Other,Unnamed,
24.6864361,46.7505398,Residential - Other,Unnamed,
24.843241,46.6711699,Residential - Other,Unnamed,
24.8428435,46.6713611,Residential - Other,Unnamed,
24.8428467,46.6716111,Residential - Other,Unnamed,
24.8430087,46.6715211,Residential - Other,Unnamed,
24.8422115,46.6716995,Residential - Other,Unnamed,
24.8419061,46.6718541,Residential - Other,Unnamed,
24.8412593,46.6721757,Residential - Other,Unnamed,
24.8420524,46.6719984,Residential - Other,Unnamed,
24.8411391,46.6738896,Residential - Other,Unnamed,
24.8412498,46.6741538,Residential - Other,Unnamed,
24.8413842,46.674461,Residential - Other,Unnamed,
24.8403364,46.6719492,Residential - Other,Unnamed,
24.8405659,46.6718501,Residential - Other,Unnamed,
24.8390338,46.6688582,Residential - Other,Unnamed,
24.8548523,46.6736229,Residential - Other,Unnamed,
24.8563471,46.6758105,Residential - Other,Unnamed,
24.8564707,46.6757549,Residential - Other,Unnamed,
24.8546991,46.6766101,Residential - Other,Unnamed,
24.8548209,46.6765454,Residential - Other,Unnamed,
24.8072832,46.6580186,Residential - Other,Unnamed,
24.8075614,46.6578804,Residential - Other,Unnamed,
24.8071987,46.6578231,Residential - Other,Unnamed,
24.8071444,46.6576963,Residential - Other,Unnamed,
24.8074784,46.6576599,Residential - Other,Unnamed,
24.8073859,46.6574497,Residential - Other,Unnamed,
24.8070912,46.6575441,Residential - Other,Unnamed,
24.8069288,46.6571939,Residential - Other,Unnamed,
24.8068854,46.6570941,Residential - Other,Unnamed,
24.8068197,46.6568937,Residential - Other,Unnamed,
24.8062381,46.6526803,Residential - Other,Unnamed,
24.80619,46.6525568,Residential - Other,Unnamed,
24.8421864,46.6672917,Residential - Other,Unnamed,
24.8422992,46.667557,Residential - Other,Unnamed,
24.8424107,46.6678264,Residential - Other,Unnamed,
24.842517,46.6681008,Residential - Other,Unnamed,
24.6852139,46.7229567,Residential - Other,Unnamed,
24.6854384,46.7218082,Residential - Other,Unnamed,
24.8058357,46.653509,Residential - Other,Unnamed,
24.8420249,46.6711279,Residential - Other,Unnamed,
24.8427838,46.6707349,Residential - Other,فرساي 12,
24.8415376,46.6713855,Residential - Other,Unnamed,
24.8412928,46.6715022,Residential - Other,Unnamed,
24.8069336,46.6535129,Residential - Other,Unnamed,
24.8070951,46.6534309,Residential - Other,Unnamed,
24.7097157,46.664783,Residential - Other,Unnamed,
24.710082,46.6652673,Residential - Other,Unnamed,
24.7102023,46.6655407,Residential - Other,Unnamed,
24.7102807,46.6651666,Residential - Other,Unnamed,
24.7113518,46.6678148,Residential - Other,سولد فيلا صمود,
24.7117067,46.6676494,Residential - Other,سولد فيلا صمود,
24.7115154,46.6676954,Residential - Other,سولد فيلا صمود,
24.7123601,46.6683807,Residential - Other,Unnamed,
24.7125415,46.6682638,Residential - Other,Unnamed,
24.7110595,46.6657889,Residential - Other,Unnamed,
24.7121579,46.6697839,Residential - Other,Unnamed,
24.7122192,46.6697587,Residential - Other,Unnamed,
24.7122812,46.6697292,Residential - Other,Unnamed,
24.7123408,46.6696958,Residential - Other,Unnamed,
24.7123999,46.6696644,Residential - Other,Unnamed,
24.7124612,46.6696351,Residential - Other,Unnamed,
24.7125225,46.6696081,Residential - Other,Unnamed,
24.7125833,46.6695769,Residential - Other,Unnamed,
24.712644,46.6695473,Residential - Other,Unnamed,
24.7127035,46.6695177,Residential - Other,Unnamed,
24.7127631,46.6694873,Residential - Other,Unnamed,
24.7128234,46.6694561,Residential - Other,Unnamed,
24.7128827,46.6694259,Residential - Other,Unnamed,
24.7129418,46.6693962,Residential - Other,Unnamed,
24.7130007,46.6693653,Residential - Other,Unnamed,
24.7130499,46.6693324,Residential - Other,Unnamed,
24.7120254,46.6693734,Residential - Other,Unnamed,
24.712144,46.6693148,Residential - Other,Unnamed,
24.712262,46.6692565,Residential - Other,Unnamed,
24.7123768,46.6692007,Residential - Other,Unnamed,
24.7124917,46.6691401,Residential - Other,Unnamed,
24.7126121,46.6690859,Residential - Other,Unnamed,
24.7128396,46.668972,Residential - Other,Unnamed,
24.7127259,46.6690272,Residential - Other,Unnamed,
24.7119644,46.6689051,Residential - Other,Unnamed,
24.7123026,46.6687692,Residential - Other,Unnamed,
24.7124006,46.668932,Residential - Other,Unnamed,
24.7123294,46.6689655,Residential - Other,Unnamed,
24.7124707,46.6686639,Residential - Other,Unnamed,
24.7125413,46.6688725,Residential - Other,Unnamed,
24.7127439,46.6687577,Residential - Other,Unnamed,
24.7120104,46.6675138,Residential - Other,Unnamed,
24.7120909,46.6677682,Residential - Other,Unnamed,
24.7124306,46.6678493,Residential - Other,Unnamed,
24.7123751,46.6677102,Residential - Other,عمارة الرحمانية,
24.7123155,46.6675855,Residential - Other,Unnamed,
24.7121615,46.6674143,Residential - Other,Unnamed,
24.7125601,46.6672,Residential - Other,Unnamed,
24.7127194,46.6674311,Residential - Other,Unnamed,
24.712583,46.66746,Residential - Other,Unnamed,
24.7126842,46.667715,Residential - Other,Unnamed,
24.712802,46.6676521,Residential - Other,Unnamed,
24.7100316,46.6646435,Residential - Other,Unnamed,
24.710206,46.6645392,Residential - Other,Unnamed,
24.7103704,46.6644608,Residential - Other,Unnamed,
24.7104701,46.6646822,Residential - Other,Unnamed,
24.7106291,46.6645986,Residential - Other,Unnamed,
24.7105159,46.6643882,Residential - Other,Unnamed,
24.7107054,46.6642956,Residential - Other,Unnamed,
24.7107867,46.664513,Residential - Other,Unnamed,
24.7147594,46.6684992,Residential - Other,Unnamed,
24.7148002,46.6687233,Residential - Other,Unnamed,
24.7151735,46.6684413,Residential - Other,Unnamed,
24.7150625,46.6683316,Residential - Other,Unnamed,
24.7150043,46.6681923,Residential - Other,Unnamed,
24.7149488,46.6680633,Residential - Other,Unnamed,
24.7148963,46.667936,Residential - Other,Unnamed,
24.7148449,46.6678127,Residential - Other,Unnamed,
24.7147911,46.6676949,Residential - Other,Unnamed,
24.7147372,46.6675645,Residential - Other,Unnamed,
24.714688,46.6674321,Residential - Other,Unnamed,
24.7146388,46.6673158,Residential - Other,Unnamed,
24.714581,46.6671822,Residential - Other,Unnamed,
24.7145276,46.6670524,Residential - Other,Unnamed,
24.7142664,46.6664321,Residential - Other,Unnamed,
24.7130204,46.6675346,Residential - Other,Unnamed,
24.7131388,46.6677112,Residential - Other,Unnamed,
24.7129013,46.6673284,Residential - Other,Unnamed,
24.7178808,46.6631199,Residential - Other,Unnamed,
24.7189227,46.6656064,Residential - Other,Unnamed,
24.7188112,46.6653498,Residential - Other,Unnamed,
24.7195987,46.6665591,Residential - Other,الخوالد,
24.7195014,46.6663324,Residential - Other,الخوالد,
24.7194114,46.6661098,Residential - Other,الخوالد,
24.7193181,46.6658782,Residential - Other,الخوالد,
24.7194385,46.6668797,Residential - Other,Unnamed,
24.7193453,46.6666747,Residential - Other,Unnamed,
24.7192591,46.6664631,Residential - Other,Unnamed,
24.7191731,46.6662554,Residential - Other,Unnamed,
24.7190668,46.6659785,Residential - Other,Unnamed,
24.7126988,46.6667245,Residential - Other,Unnamed,
24.7128818,46.666629,Residential - Other,Unnamed,
24.7141683,46.6684889,Residential - Other,Unnamed,
24.7141003,46.6683551,Residential - Other,Unnamed,
24.7146524,46.6681646,Residential - Other,Unnamed,
24.7159798,46.6677385,Residential - Other,Unnamed,
24.7160718,46.6679538,Residential - Other,Unnamed,
24.7161636,46.6681676,Residential - Other,Unnamed,
24.7270174,46.6558395,Residential - Other,Unnamed,
24.7123462,46.6631267,Residential - Other,Unnamed,
24.7137091,46.6650738,Residential - Other,سكن إلامام والمؤذن لمجمع الرحمانية,
24.715295,46.6697063,Residential - Other,ذا اوفل THE OVEL,
24.7158903,46.6604198,Residential - Other,Unnamed,
24.716196,46.660297,Residential - Other,Unnamed,
24.7148278,46.6642202,Residential - Other,Unnamed,
24.7154329,46.6641563,Residential - Other,Unnamed,
24.7154209,46.6644641,Residential - Other,Unnamed,
24.7188024,46.6669774,Residential - Other,اكليل الرحمانية,
24.7167873,46.6682345,Residential - Other,Unnamed,
24.7167477,46.6681464,Residential - Other,Unnamed,
24.716951,46.6680525,Residential - Other,Unnamed,
24.7169131,46.6668569,Residential - Other,Unnamed,
24.7170314,46.6671044,Residential - Other,Unnamed,
24.7162425,46.6668011,Residential - Other,Unnamed,
24.7161572,46.6668435,Residential - Other,Unnamed,
24.7167965,46.666467,Residential - Other,Unnamed,
24.7168349,46.6666103,Residential - Other,Unnamed,
24.6936435,46.7071564,Residential - Other,Unnamed,
24.7160247,46.6665665,Residential - Other,Unnamed,
24.6947629,46.7058878,Residential - Other,Unnamed,
24.7172724,46.6658759,Residential - Other,Unnamed,
24.717351,46.6658368,Residential - Other,Unnamed,
24.7173122,46.6658606,Residential - Other,Unnamed,
24.7172252,46.6656517,Residential - Other,Unnamed,
24.7171248,46.6654337,Residential - Other,Unnamed,
24.7170636,46.6652658,Residential - Other,Unnamed,
24.7148741,46.6617064,Residential - Other,Unnamed,
24.7149677,46.661878,Residential - Other,Unnamed,
24.714949,46.6618696,Residential - Other,Unnamed,
24.7150334,46.6620913,Residential - Other,Unnamed,
24.7151948,46.6622943,Residential - Other,Unnamed,
24.7151324,46.6623084,Residential - Other,Unnamed,
24.7156522,46.6614591,Residential - Other,Unnamed,
24.7173606,46.6678913,Residential - Other,Unnamed,
24.6975877,46.7070219,Residential - Other,Unnamed,
24.7187167,46.6667417,Residential - Other,Unnamed,
24.7378017,46.6639082,Residential - Other,Unnamed,
24.737887,46.6641029,Residential - Other,Unnamed,
24.7379795,46.6643126,Residential - Other,Unnamed,
24.7380655,46.6645301,Residential - Other,Unnamed,
24.7381537,46.6647334,Residential - Other,Unnamed,
24.7389482,46.6666492,Residential - Other,Unnamed,
24.7391472,46.6671099,Residential - Other,Unnamed,
24.7392499,46.6673117,Residential - Other,Unnamed,
24.7398569,46.6687869,Residential - Other,Unnamed,
24.7402454,46.6696647,Residential - Other,Unnamed,
24.7403276,46.66986,Residential - Other,Unnamed,
24.7406397,46.6706361,Residential - Other,Unnamed,
24.740737,46.6691832,Residential - Other,Unnamed,
24.7409587,46.6690844,Residential - Other,Unnamed,
24.7402995,46.6679382,Residential - Other,Unnamed,
24.7401057,46.6669386,Residential - Other,Unnamed,
24.7435016,46.6684705,Residential - Other,Unnamed,
24.7397124,46.6669382,Residential - Other,Unnamed,
24.7396088,46.6662853,Residential - Other,Unnamed,
24.7398128,46.6661815,Residential - Other,Unnamed,
24.7391041,46.666033,Residential - Other,Unnamed,
24.7392207,46.6656356,Residential - Other,Unnamed,
24.7399435,46.6656143,Residential - Other,Unnamed,
24.7401568,46.6654915,Residential - Other,Unnamed,
24.7402682,46.6651397,Residential - Other,Unnamed,
24.738713,46.6651902,Residential - Other,Unnamed,
24.7388901,46.6651071,Residential - Other,Unnamed,
24.7390685,46.66502,Residential - Other,Unnamed,
24.7392237,46.6649896,Residential - Other,Unnamed,
24.7393203,46.6651629,Residential - Other,Unnamed,
24.7394687,46.6650795,Residential - Other,Unnamed,
24.7393825,46.6648608,Residential - Other,Unnamed,
24.7397177,46.6647211,Residential - Other,Unnamed,
24.7398129,46.664907,Residential - Other,Unnamed,
24.738616,46.6648488,Residential - Other,Unnamed,
24.7390471,46.6646255,Residential - Other,Unnamed,
24.7392647,46.6645505,Residential - Other,Unnamed,
24.7385188,46.6645965,Residential - Other,Unnamed,
24.7389621,46.6642938,Residential - Other,Unnamed,
24.7381223,46.6638436,Residential - Other,Unnamed,
24.7385092,46.6641006,Residential - Other,Unnamed,
24.7385781,46.6637214,Residential - Other,Unnamed,
24.7386961,46.6640074,Residential - Other,Unnamed,
24.7387854,46.6636347,Residential - Other,Unnamed,
24.7388458,46.6638913,Residential - Other,Unnamed,
24.7392354,46.6638874,Residential - Other,Unnamed,
24.7391565,46.6636898,Residential - Other,Unnamed,
24.7408336,46.6668588,Residential - Other,Unnamed,
24.7403233,46.6663072,Residential - Other,Unnamed,
24.7408862,46.6665584,Residential - Other,Unnamed,
24.7405421,46.66826,Residential - Other,Unnamed,
24.74051,46.6683513,Residential - Other,Unnamed,
24.7396805,46.6638339,Residential - Other,Unnamed,
24.7394701,46.6636601,Residential - Other,Unnamed,
24.7394177,46.6633477,Residential - Other,Unnamed,
24.7401407,46.6635663,Residential - Other,Unnamed,
24.7403043,46.6634921,Residential - Other,Unnamed,
24.7405189,46.6633786,Residential - Other,Unnamed,
24.7409585,46.663151,Residential - Other,Unnamed,
24.7397847,46.6633728,Residential - Other,Unnamed,
24.7399697,46.6632841,Residential - Other,Unnamed,
24.7401616,46.6631738,Residential - Other,Unnamed,
24.7403147,46.6630919,Residential - Other,Unnamed,
24.7402181,46.662866,Residential - Other,Unnamed,
24.7403912,46.6627636,Residential - Other,Unnamed,
24.7404837,46.6629992,Residential - Other,Unnamed,
24.7405569,46.6626907,Residential - Other,Unnamed,
24.7406629,46.6629145,Residential - Other,Unnamed,
24.7407533,46.6626952,Residential - Other,Unnamed,
24.7408761,46.6627956,Residential - Other,Unnamed,
24.7404246,46.6645865,Residential - Other,Unnamed,
24.7403389,46.6643701,Residential - Other,Unnamed,
24.7403072,46.6641503,Residential - Other,Unnamed,
24.7401607,46.6639501,Residential - Other,Unnamed,
24.7436558,46.6681398,Residential - Other,Unnamed,
24.7434099,46.6682555,Residential - Other,Unnamed,
24.7417522,46.6657785,Residential - Other,Unnamed,
24.7415686,46.6658867,Residential - Other,Unnamed,
24.741659,46.6655516,Residential - Other,Unnamed,
24.7413766,46.6654074,Residential - Other,Unnamed,
24.7415581,46.6653219,Residential - Other,Unnamed,
24.7081208,46.6799237,Residential - Other,Unnamed,
24.7084073,46.67973,Residential - Other,Unnamed,
24.7419157,46.6692207,Residential - Other,Unnamed,
24.7420466,46.6691694,Residential - Other,Unnamed,
24.741849,46.6690645,Residential - Other,Unnamed,
24.7419754,46.6689976,Residential - Other,Unnamed,
24.7418308,46.6688357,Residential - Other,Unnamed,
